,id,trd_latest,over_trd_latest_mean
19269,UA29E15,51,0
19270,UA2A030,59,1
19271,UA2A10F,51,0
19272,UA2A337,51,0
19273,UA2A43E,59,1
19274,UA2A73C,59,1
19275,UA2A78B,59,1
19276,UA2AA3D,60,1
19277,UA2ABE3,60,1
19278,UA2AD02,60,1
19279,UA2B1CE,28,0
19280,UA2B222,57,1
19281,UA2B2E6,58,1
19282,UA2B5C1,55,1
19283,UA2B646,48,0
19284,UA2B67F,51,0
19285,UA2B887,51,0
19286,UA2BADE,58,1
19287,UA2BE30,51,0
19288,UA2BEFB,41,0
19289,UA2C536,51,0
19290,UA2CB1F,58,1
19291,UA2CB8E,23,0
19292,UA2CF47,48,0
19293,UA2D165,56,1
19294,UA2D67D,33,0
19295,UA2DAE3,60,1
19296,UA2DB02,60,1
19297,UA2DB32,56,1
19298,UA2DC11,58,1
19299,UA2DCA7,48,0
19300,UA2DCD0,58,1
19301,UA2DD4C,51,0
19302,UA2DEA0,60,1
19303,UA2E139,59,1
19304,UA2E1D2,38,0
19305,UA2E992,12,0
19306,UA2E9F9,57,1
19307,UA2EB23,58,1
19308,UA2EB98,58,1
19309,UA2EC9C,60,1
19310,UA2EF4E,10,0
19311,UA2F838,58,1
19312,UA2FA7D,49,0
19313,UA2FB61,56,1
19314,UA2FBA0,52,1
19315,UA303D6,55,1
19316,UA30481,60,1
19317,UA30603,23,0
19318,UA3060A,59,1
19319,UA3080D,31,0
19320,UA30897,52,1
19321,UA30A8E,58,1
19322,UA31238,54,1
19323,UA31347,55,1
19324,UA313F2,58,1
19325,UA31B80,10,0
19326,UA31C96,51,0
19327,UA31ECA,58,1
19328,UA320B5,59,1
19329,UA3213E,60,1
19330,UA32155,37,0
19331,UA325E0,51,0
19332,UA32727,34,0
19333,UA32912,51,0
19334,UA32926,28,0
19335,UA329AD,49,0
19336,UA33A67,60,1
19337,UA33B86,60,1
19338,UA33E4A,54,1
19339,UA3402D,59,1
19340,UA340A0,51,0
19341,UA340D0,60,1
19342,UA3443D,56,1
19343,UA34666,50,0
19344,UA34726,47,0
19345,UA348DD,56,1
19346,UA349D4,51,0
19347,UA34BB9,60,1
19348,UA3511F,51,0
19349,UA351CF,60,1
19350,UA3525B,60,1
19351,UA35415,59,1
19352,UA35457,50,0
19353,UA3564E,60,1
19354,UA35785,59,1
19355,UA3582C,41,0
19356,UA35899,52,1
19357,UA35BA5,59,1
19358,UA365F0,60,1
19359,UA36814,53,1
19360,UA36847,60,1
19361,UA369B0,59,1
19362,UA36B7B,54,1
19363,UA36E23,47,0
19364,UA36FF0,37,0
19365,UA37035,60,1
19366,UA371C1,36,0
19367,UA3795F,47,0
19368,UA37C33,55,1
19369,UA37D1C,59,1
19370,UA37FD4,56,1
19371,UA38144,5,0
19372,UA38B0F,8,0
19373,UA38B98,59,1
19374,UA38DA4,56,1
19375,UA3900B,54,1
19376,UA39340,60,1
19377,UA39369,45,0
19378,UA39504,60,1
19379,UA395CA,60,1
19380,UA39631,48,0
19381,UA3974A,25,0
19382,UA399ED,57,1
19383,UA39B94,35,0
19384,UA39E03,50,0
19385,UA39FBF,59,1
19386,UA3A707,51,0
19387,UA3A94F,56,1
19388,UA3ABDD,60,1
19389,UA3AC8D,55,1
19390,UA3B2AA,60,1
19391,UA3B3D8,59,1
19392,UA3B3EE,60,1
19393,UA3B762,54,1
19394,UA3BB44,57,1
19395,UA3BF1A,56,1
19396,UA3C40C,51,0
19397,UA3C8A0,60,1
19398,UA3C9F7,59,1
19399,UA3CAC3,60,1
19400,UA3CB23,51,0
19401,UA3CD5C,51,0
19402,UA3D14D,60,1
19403,UA3D49D,59,1
19404,UA3D6D3,51,0
19405,UA3D71D,51,0
19406,UA3D9DA,58,1
19407,UA3DC8B,55,1
19408,UA3DD2D,60,1
19409,UA3E0EC,60,1
19410,UA3E37F,3,0
19411,UA3E45A,59,1
19412,UA3E6FF,60,1
19413,UA3EF72,58,1
19414,UA3EFD7,60,1
19415,UA3EFFF,59,1
19416,UA3F0A3,25,0
19417,UA3F398,60,1
19418,UA3FC19,55,1
19419,UA3FC7D,55,1
19420,UA4020F,58,1
19421,UA40294,43,0
19422,UA404E9,57,1
19423,UA4055B,59,1
19424,UA4060B,58,1
19425,UA4087D,60,1
19426,UA40C09,56,1
19427,UA40E88,58,1
19428,UA4117C,49,0
19429,UA417F1,60,1
19430,UA4185C,51,0
19431,UA418F7,13,0
19432,UA41A02,60,1
19433,UA41A5B,19,0
19434,UA41B45,56,1
19435,UA41DCC,51,0
19436,UA41EC1,45,0
19437,UA41FDC,57,1
19438,UA4243F,60,1
19439,UA42440,53,1
19440,UA42500,60,1
19441,UA42889,60,1
19442,UA429A0,43,0
19443,UA429C7,51,0
19444,UA42BFA,60,1
19445,UA42D38,46,0
19446,UA42E0A,51,0
19447,UA42E8F,47,0
19448,UA42F68,49,0
19449,UA43000,50,0
19450,UA43177,60,1
19451,UA434B6,58,1
19452,UA43684,31,0
19453,UA436CB,60,1
19454,UA43809,53,1
19455,UA43D7F,40,0
19456,UA43FDF,58,1
19457,UA44054,52,1
19458,UA4434E,41,0
19459,UA4436B,55,1
19460,UA4439B,60,1
19461,UA4452E,49,0
19462,UA4459F,53,1
19463,UA44626,60,1
19464,UA44BD5,60,1
19465,UA44C96,46,0
19466,UA44C98,51,0
19467,UA44DDF,59,1
19468,UA45090,58,1
19469,UA451D9,58,1
19470,UA45305,55,1
19471,UA45CE6,59,1
19472,UA45F31,60,1
19473,UA46147,59,1
19474,UA462C3,60,1
19475,UA4655D,60,1
19476,UA4661D,60,1
19477,UA4663A,60,1
19478,UA46BB3,58,1
19479,UA46BE2,58,1
19480,UA46F1E,55,1
19481,UA4713F,60,1
19482,UA4753F,59,1
19483,UA4757C,0,0
19484,UA47788,55,1
19485,UA47A6C,56,1
19486,UA47A81,55,1
19487,UA47FBB,59,1
19488,UA48200,51,0
19489,UA4826C,60,1
19490,UA48700,50,0
19491,UA48DE9,60,1
19492,UA491F1,50,0
19493,UA49545,51,0
19494,UA49673,54,1
19495,UA49C68,48,0
19496,UA49D52,31,0
19497,UA49F29,60,1
19498,UA4A265,57,1
19499,UA4A43E,57,1
19500,UA4A541,43,0
19501,UA4A64B,56,1
19502,UA4A8B6,60,1
19503,UA4AAE4,51,0
19504,UA4AF93,60,1
19505,UA4B420,44,0
19506,UA4B902,52,1
19507,UA4B9EB,58,1
19508,UA4BB65,60,1
19509,UA4C0C0,60,1
19510,UA4C32C,51,0
19511,UA4C96C,54,1
19512,UA4CEAA,31,0
19513,UA4D438,51,0
19514,UA4D487,58,1
19515,UA4D75A,31,0
19516,UA4DA70,0,0
19517,UA4E0F6,55,1
19518,UA4E141,51,0
19519,UA4E22D,60,1
19520,UA4E384,51,0
19521,UA4F489,41,0
19522,UA4F627,57,1
19523,UA4FA5E,60,1
19524,UA4FB0F,37,0
19525,UA4FD6B,31,0
19526,UA5021B,47,0
19527,UA50342,58,1
19528,UA505B9,58,1
19529,UA506D0,51,0
19530,UA50A6C,31,0
19531,UA50BB4,56,1
19532,UA50FA5,51,0
19533,UA512D1,60,1
19534,UA51A8E,59,1
19535,UA51EF6,52,1
19536,UA52238,60,1
19537,UA522E1,51,0
19538,UA522F2,60,1
19539,UA526F6,58,1
19540,UA528DB,57,1
19541,UA52B30,58,1
19542,UA52B70,60,1
19543,UA52C33,52,1
19544,UA52E2F,60,1
19545,UA53009,55,1
19546,UA53094,51,0
19547,UA5346E,59,1
19548,UA53471,51,0
19549,UA535DB,53,1
19550,UA5383D,59,1
19551,UA53CBE,60,1
19552,UA53F30,41,0
19553,UA5429F,60,1
19554,UA5447B,60,1
19555,UA54EDC,33,0
19556,UA55097,59,1
19557,UA55570,60,1
19558,UA5570D,31,0
19559,UA55AB0,57,1
19560,UA55AE3,44,0
19561,UA55C71,60,1
19562,UA55C86,51,0
19563,UA5605F,60,1
19564,UA561B1,60,1
19565,UA562BF,57,1
19566,UA563B3,59,1
19567,UA5676E,12,0
19568,UA569F8,23,0
19569,UA56E28,51,0
19570,UA56EF4,57,1
19571,UA56F0C,60,1
19572,UA56FE9,60,1
19573,UA57014,60,1
19574,UA571DD,60,1
19575,UA571EE,55,1
19576,UA57241,23,0
19577,UA57259,60,1
19578,UA5751E,60,1
19579,UA57687,57,1
19580,UA57690,56,1
19581,UA57A7B,27,0
19582,UA57D10,37,0
19583,UA57E57,51,0
19584,UA57E8A,60,1
19585,UA58308,59,1
19586,UA58382,56,1
19587,UA58CA3,60,1
19588,UA59067,60,1
19589,UA590A1,59,1
19590,UA5958F,59,1
19591,UA5981C,54,1
19592,UA598C7,60,1
19593,UA59B22,57,1
19594,UA5A10E,32,0
19595,UA5A12E,36,0
19596,UA5A1C7,48,0
19597,UA5A433,41,0
19598,UA5A638,60,1
19599,UA5A878,60,1
19600,UA5B01A,51,0
19601,UA5B2F2,51,0
19602,UA5B39B,60,1
19603,UA5B402,16,0
19604,UA5B4A4,51,0
19605,UA5B6AE,60,1
19606,UA5B83B,51,0
19607,UA5B86D,35,0
19608,UA5BC45,59,1
19609,UA5C0F0,60,1
19610,UA5C210,53,1
19611,UA5C40F,40,0
19612,UA5C81E,55,1
19613,UA5C918,55,1
19614,UA5CB1C,58,1
19615,UA5CD13,57,1
19616,UA5D016,51,0
19617,UA5D294,55,1
19618,UA5D6A8,59,1
19619,UA5D6AF,60,1
19620,UA5D99F,45,0
19621,UA5D9A4,59,1
19622,UA5D9C9,53,1
19623,UA5DB91,52,1
19624,UA5EE7D,58,1
19625,UA5F075,54,1
19626,UA5F0AD,58,1
19627,UA5F0DC,27,0
19628,UA5F18F,55,1
19629,UA5F630,22,0
19630,UA5F910,60,1
19631,UA5FD1B,31,0
19632,UA5FF15,55,1
19633,UA6005C,57,1
19634,UA609B7,59,1
19635,UA60C9E,54,1
19636,UA60CAF,35,0
19637,UA60CB1,57,1
19638,UA60CFB,51,0
19639,UA60E55,51,0
19640,UA613FD,32,0
19641,UA61777,47,0
19642,UA618B3,51,0
19643,UA61B4D,50,0
19644,UA61C56,60,1
19645,UA61C6D,40,0
19646,UA61C8D,60,1
19647,UA61CDE,60,1
19648,UA61D37,56,1
19649,UA61F6D,57,1
19650,UA62051,55,1
19651,UA62064,51,0
19652,UA62460,60,1
19653,UA62650,59,1
19654,UA626C0,56,1
19655,UA62713,59,1
19656,UA62AAC,55,1
19657,UA62BA1,54,1
19658,UA62FA7,18,0
19659,UA6387B,49,0
19660,UA63FC3,42,0
19661,UA6415C,55,1
19662,UA6417D,60,1
19663,UA641D7,51,0
19664,UA6494B,57,1
19665,UA64B4F,58,1
19666,UA64C37,14,0
19667,UA64E22,56,1
19668,UA64E3F,59,1
19669,UA64EC3,59,1
19670,UA65014,60,1
19671,UA65039,58,1
19672,UA65190,51,0
19673,UA65326,60,1
19674,UA658B5,34,0
19675,UA65B47,59,1
19676,UA65D64,50,0
19677,UA66775,55,1
19678,UA668DE,60,1
19679,UA66AAB,51,0
19680,UA66B1D,57,1
19681,UA66ED1,23,0
19682,UA67056,56,1
19683,UA670DB,59,1
19684,UA67664,0,0
19685,UA67B04,59,1
19686,UA67B81,58,1
19687,UA67FEC,59,1
19688,UA6827E,60,1
19689,UA683B2,58,1
19690,UA684D9,58,1
19691,UA689DD,60,1
19692,UA69131,60,1
19693,UA697C3,44,0
19694,UA69E0B,58,1
19695,UA6A168,51,0
19696,UA6A37D,47,0
19697,UA6A3E5,60,1
19698,UA6A445,31,0
19699,UA6A50C,51,0
19700,UA6A50F,51,0
19701,UA6A6A1,60,1
19702,UA6A848,59,1
19703,UA6A8A1,51,0
19704,UA6A8A9,60,1
19705,UA6A9D9,51,0
19706,UA6AAD2,56,1
19707,UA6ABA3,60,1
19708,UA6AD5A,43,0
19709,UA6B060,55,1
19710,UA6B072,54,1
19711,UA6B2A3,53,1
19712,UA6B348,51,0
19713,UA6B471,55,1
19714,UA6B813,60,1
19715,UA6BD1F,60,1
19716,UA6C3C9,60,1
19717,UA6C653,24,0
19718,UA6C6C0,48,0
19719,UA6C937,56,1
19720,UA6CDA4,60,1
19721,UA6D0A4,60,1
19722,UA6D197,57,1
19723,UA6D344,54,1
19724,UA6D4C2,51,0
19725,UA6D66A,42,0
19726,UA6DAFD,60,1
19727,UA6DC8D,56,1
19728,UA6DF22,51,0
19729,UA6E021,3,0
19730,UA6E022,45,0
19731,UA6E82C,55,1
19732,UA6EB13,60,1
19733,UA6EB21,55,1
19734,UA6EB9F,53,1
19735,UA6EF66,60,1
19736,UA6F048,51,0
19737,UA6F2B8,54,1
19738,UA6F312,31,0
19739,UA6F448,54,1
19740,UA6F887,60,1
19741,UA6FD24,52,1
19742,UA6FFDA,56,1
19743,UA700A7,55,1
19744,UA70209,37,0
19745,UA702BB,60,1
19746,UA70488,52,1
19747,UA704C4,59,1
19748,UA70947,60,1
19749,UA709D0,55,1
19750,UA70C3F,55,1
19751,UA70DA6,27,0
19752,UA70E4A,58,1
19753,UA71290,57,1
19754,UA713FD,52,1
19755,UA714A2,60,1
19756,UA71732,58,1
19757,UA717A4,59,1
19758,UA717FD,59,1
19759,UA71992,58,1
19760,UA71D21,31,0
19761,UA7257C,59,1
19762,UA72652,57,1
19763,UA726EC,51,0
19764,UA72D66,59,1
19765,UA73206,60,1
19766,UA73210,54,1
19767,UA738DA,28,0
19768,UA73DBD,58,1
19769,UA73E36,50,0
19770,UA73E4C,59,1
19771,UA74110,59,1
19772,UA7419F,60,1
19773,UA743CB,59,1
19774,UA74667,35,0
19775,UA7478A,59,1
19776,UA74AEA,37,0
19777,UA74F82,60,1
19778,UA74F99,55,1
19779,UA751B7,60,1
19780,UA755CB,60,1
19781,UA757D0,51,0
19782,UA759F3,4,0
19783,UA75B09,39,0
19784,UA75B93,51,0
19785,UA75C18,60,1
19786,UA7609B,58,1
19787,UA76413,51,0
19788,UA764F5,59,1
19789,UA7657A,56,1
19790,UA767F7,43,0
19791,UA768C9,57,1
19792,UA76E2A,2,0
19793,UA77207,51,0
19794,UA7731E,60,1
19795,UA77387,49,0
19796,UA77549,55,1
19797,UA775A6,60,1
19798,UA77819,49,0
19799,UA778D9,56,1
19800,UA779DA,58,1
19801,UA77E0B,60,1
19802,UA78137,60,1
19803,UA7818F,60,1
19804,UA784DF,57,1
19805,UA7851D,59,1
19806,UA7859D,58,1
19807,UA78850,14,0
19808,UA78C40,51,0
19809,UA790C9,58,1
19810,UA791AC,9,0
19811,UA7930C,57,1
19812,UA7942D,51,0
19813,UA7981B,60,1
19814,UA79D2E,58,1
19815,UA79F66,51,0
19816,UA7A4A1,56,1
19817,UA7A7A8,58,1
19818,UA7A863,60,1
19819,UA7A8CB,52,1
19820,UA7AD41,48,0
19821,UA7B05A,51,0
19822,UA7B0B0,60,1
19823,UA7B7B1,39,0
19824,UA7B92F,54,1
19825,UA7BD8E,59,1
19826,UA7BFC3,51,0
19827,UA7C424,57,1
19828,UA7C97E,60,1
19829,UA7CABC,60,1
19830,UA7CFEF,4,0
19831,UA7D199,60,1
19832,UA7D3EA,21,0
19833,UA7D7A6,60,1
19834,UA7D7F8,60,1
19835,UA7D83C,51,0
19836,UA7DE2B,51,0
19837,UA7E2B8,55,1
19838,UA7E697,51,0
19839,UA7E885,60,1
19840,UA7EBD8,57,1
19841,UA7EEA1,59,1
19842,UA7F0F6,52,1
19843,UA7F445,57,1
19844,UA7F460,52,1
19845,UA7F7C4,55,1
19846,UA7FA35,51,0
19847,UA800A3,58,1
19848,UA801C0,59,1
19849,UA802FE,51,0
19850,UA80342,57,1
19851,UA8068B,38,0
19852,UA809E0,58,1
19853,UA80B12,24,0
19854,UA80BAD,5,0
19855,UA80C1C,53,1
19856,UA81123,52,1
19857,UA811C4,53,1
19858,UA81298,51,0
19859,UA81420,56,1
19860,UA81885,53,1
19861,UA81BF7,52,1
19862,UA81F06,51,0
19863,UA82394,53,1
19864,UA82440,60,1
19865,UA82490,51,0
19866,UA824D3,51,0
19867,UA8259B,60,1
19868,UA8299E,54,1
19869,UA82E41,60,1
19870,UA832D0,36,0
19871,UA83333,48,0
19872,UA83591,21,0
19873,UA83ACD,60,1
19874,UA83F44,56,1
19875,UA840AE,50,0
19876,UA842D0,58,1
19877,UA843B2,52,1
19878,UA84946,60,1
19879,UA849A2,6,0
19880,UA84F05,60,1
19881,UA84F5A,60,1
19882,UA84FD4,58,1
19883,UA8519C,54,1
19884,UA852F4,55,1
19885,UA859C4,51,0
19886,UA85BD9,60,1
19887,UA85CEF,56,1
19888,UA85E02,45,0
19889,UA85EBE,59,1
19890,UA85EBF,22,0
19891,UA8603B,55,1
19892,UA861D1,60,1
19893,UA869E2,60,1
19894,UA86A9C,20,0
19895,UA86B30,60,1
19896,UA86C0A,44,0
19897,UA870BD,51,0
19898,UA87196,60,1
19899,UA8720A,60,1
19900,UA873AB,58,1
19901,UA87466,49,0
19902,UA87543,51,0
19903,UA87748,60,1
19904,UA877DA,59,1
19905,UA878C6,60,1
19906,UA87A29,56,1
19907,UA87A42,9,0
19908,UA87D03,41,0
19909,UA88228,60,1
19910,UA8823D,58,1
19911,UA88BFA,38,0
19912,UA88FB0,20,0
19913,UA890CE,60,1
19914,UA89442,53,1
19915,UA894A1,39,0
19916,UA89517,58,1
19917,UA89691,60,1
19918,UA896AA,60,1
19919,UA89823,54,1
19920,UA89D06,43,0
19921,UA8A222,6,0
19922,UA8A47E,57,1
19923,UA8A6B7,55,1
19924,UA8AB00,55,1
19925,UA8ABE5,55,1
19926,UA8AC03,44,0
19927,UA8AE2D,54,1
19928,UA8AE48,45,0
19929,UA8B395,48,0
19930,UA8B3BD,57,1
19931,UA8B3FC,59,1
19932,UA8B7E6,60,1
19933,UA8BA02,57,1
19934,UA8BAD3,58,1
19935,UA8BE4A,46,0
19936,UA8BF92,59,1
19937,UA8C016,6,0
19938,UA8C36D,41,0
19939,UA8C54D,57,1
19940,UA8CFC8,58,1
19941,UA8D0BC,60,1
19942,UA8D176,60,1
19943,UA8D23F,60,1
19944,UA8D424,59,1
19945,UA8D4B5,57,1
19946,UA8D6FF,59,1
19947,UA8D791,56,1
19948,UA8D9A2,60,1
19949,UA8DA89,54,1
19950,UA8DC35,50,0
19951,UA8E3D2,60,1
19952,UA8E549,42,0
19953,UA8E589,60,1
19954,UA8E71B,52,1
19955,UA8E71E,55,1
19956,UA8E9A3,60,1
19957,UA8EB0F,51,0
19958,UA8F169,59,1
19959,UA8F485,60,1
19960,UA8FA96,60,1
19961,UA8FB56,57,1
19962,UA8FBD0,60,1
19963,UA8FD81,57,1
19964,UA8FDF4,56,1
19965,UA90108,57,1
19966,UA90455,60,1
19967,UA90542,59,1
19968,UA90654,58,1
19969,UA90B97,57,1
19970,UA90BC1,59,1
19971,UA90D28,59,1
19972,UA90E10,57,1
19973,UA90E58,57,1
19974,UA91337,60,1
19975,UA9135D,60,1
19976,UA913BE,58,1
19977,UA915B7,9,0
19978,UA9196C,59,1
19979,UA919C3,26,0
19980,UA91DF8,52,1
19981,UA91E4F,60,1
19982,UA91F35,50,0
19983,UA91FF6,59,1
19984,UA9213B,60,1
19985,UA92206,53,1
19986,UA92278,51,0
19987,UA92495,55,1
19988,UA9252F,60,1
19989,UA927C2,51,0
19990,UA928E1,60,1
19991,UA92B17,59,1
19992,UA92D71,59,1
19993,UA92F7B,54,1
19994,UA931A3,40,0
19995,UA93236,26,0
19996,UA93270,1,0
19997,UA93423,60,1
19998,UA936D7,60,1
19999,UA93F45,59,1
20000,UA94113,60,1
20001,UA9434D,60,1
20002,UA944B9,56,1
20003,UA94890,59,1
20004,UA94963,59,1
20005,UA94A4A,57,1
20006,UA94D82,59,1
20007,UA94E86,57,1
20008,UA94F7C,51,0
20009,UA94FB7,17,0
20010,UA95188,57,1
20011,UA951C8,57,1
20012,UA952EE,60,1
20013,UA952FD,55,1
20014,UA95380,9,0
20015,UA953D0,60,1
20016,UA9569A,32,0
20017,UA95DE8,53,1
20018,UA9613E,40,0
20019,UA961EA,44,0
20020,UA965F9,60,1
20021,UA965FA,51,0
20022,UA966E1,45,0
20023,UA967CF,51,0
20024,UA96915,55,1
20025,UA969AF,57,1
20026,UA96ABD,54,1
20027,UA96DC0,42,0
20028,UA97062,58,1
20029,UA9725A,51,0
20030,UA9760F,57,1
20031,UA97702,59,1
20032,UA97DD0,51,0
20033,UA97E0A,58,1
20034,UA97F15,59,1
20035,UA98184,51,0
20036,UA98241,57,1
20037,UA9830C,58,1
20038,UA98323,43,0
20039,UA985B6,51,0
20040,UA98876,51,0
20041,UA98BAA,56,1
20042,UA98CD9,51,0
20043,UA993B1,53,1
20044,UA99645,60,1
20045,UA99CBD,49,0
20046,UA99CC8,59,1
20047,UA9A395,60,1
20048,UA9A3F8,3,0
20049,UA9A451,44,0
20050,UA9A528,42,0
20051,UA9A68A,60,1
20052,UA9A836,6,0
20053,UA9A861,45,0
20054,UA9AAA7,57,1
20055,UA9AC00,59,1
20056,UA9AC40,60,1
20057,UA9ACB5,51,0
20058,UA9ACEF,57,1
20059,UA9AD74,33,0
20060,UA9B0CE,56,1
20061,UA9B1E4,59,1
20062,UA9B31F,58,1
20063,UA9B6ED,60,1
20064,UA9B855,19,0
20065,UA9BB17,59,1
20066,UA9C6EE,60,1
20067,UA9CC66,55,1
20068,UA9D182,59,1
20069,UA9D1C4,42,0
20070,UA9D3ED,57,1
20071,UA9D3EF,60,1
20072,UA9D5A0,59,1
20073,UA9D910,58,1
20074,UA9E003,60,1
20075,UA9E08F,60,1
20076,UA9E483,49,0
20077,UA9E62E,60,1
20078,UA9E796,58,1
20079,UA9E79D,40,0
20080,UA9E837,60,1
20081,UA9EAFA,51,0
20082,UA9ECF1,51,0
20083,UA9EEB1,59,1
20084,UA9F330,57,1
20085,UA9F469,60,1
20086,UA9FB14,60,1
20087,UA9FCBA,55,1
20088,UA9FD03,60,1
20089,UAA0054,58,1
20090,UAA01B0,54,1
20091,UAA037D,60,1
20092,UAA0AB0,58,1
20093,UAA0B29,60,1
20094,UAA0B47,60,1
20095,UAA0DA2,52,1
20096,UAA11BC,43,0
20097,UAA13AB,60,1
20098,UAA14D6,59,1
20099,UAA152E,36,0
20100,UAA163D,60,1
20101,UAA1738,58,1
20102,UAA18CD,58,1
20103,UAA18F3,58,1
20104,UAA19ED,59,1
20105,UAA1FB1,59,1
20106,UAA2223,56,1
20107,UAA27F0,52,1
20108,UAA27F1,49,0
20109,UAA2941,53,1
20110,UAA2CD2,59,1
20111,UAA2D4E,60,1
20112,UAA2D4F,50,0
20113,UAA3092,52,1
20114,UAA346F,56,1
20115,UAA3529,48,0
20116,UAA3A1D,45,0
20117,UAA3B9E,53,1
20118,UAA3BE7,57,1
20119,UAA3C97,37,0
20120,UAA40FE,53,1
20121,UAA4465,60,1
20122,UAA45FF,58,1
20123,UAA47B2,57,1
20124,UAA48D3,59,1
20125,UAA4A07,57,1
20126,UAA4B73,53,1
20127,UAA4BCB,60,1
20128,UAA4D3F,59,1
20129,UAA4E09,58,1
20130,UAA502D,54,1
20131,UAA50B6,52,1
20132,UAA51B7,57,1
20133,UAA59C1,51,0
20134,UAA5B07,32,0
20135,UAA5BF9,51,0
20136,UAA5CDC,56,1
20137,UAA6108,60,1
20138,UAA62BD,60,1
20139,UAA6327,59,1
20140,UAA63FF,60,1
20141,UAA6536,51,0
20142,UAA6659,59,1
20143,UAA6909,60,1
20144,UAA7114,51,0
20145,UAA7157,54,1
20146,UAA73A1,51,0
20147,UAA7734,57,1
20148,UAA78A2,57,1
20149,UAA7AEB,59,1
20150,UAA7EA5,44,0
20151,UAA7FB3,55,1
20152,UAA801F,51,0
20153,UAA822E,59,1
20154,UAA8286,48,0
20155,UAA82BE,54,1
20156,UAA83D2,59,1
20157,UAA8482,52,1
20158,UAA863C,60,1
20159,UAA881A,51,0
20160,UAA8CE1,51,0
20161,UAA8D79,60,1
20162,UAA8ED9,60,1
20163,UAA9020,29,0
20164,UAA90A5,60,1
20165,UAA9164,60,1
20166,UAA92F7,55,1
20167,UAA9630,55,1
20168,UAA9719,59,1
20169,UAA9777,54,1
20170,UAA99FF,60,1
20171,UAA9CC5,58,1
20172,UAA9EC0,47,0
20173,UAAA39C,31,0
20174,UAAA632,58,1
20175,UAAA643,60,1
20176,UAAAE87,59,1
20177,UAAAF8E,55,1
20178,UAAB03D,56,1
20179,UAAB359,51,0
20180,UAAB3B6,60,1
20181,UAAB43F,19,0
20182,UAAB462,54,1
20183,UAAB4CE,56,1
20184,UAAB694,60,1
20185,UAAB7EC,51,0
20186,UAABBBE,57,1
20187,UAABC01,51,0
20188,UAABFA5,60,1
20189,UAAC14C,57,1
20190,UAAC192,58,1
20191,UAAC659,60,1
20192,UAAC74D,60,1
20193,UAAC788,39,0
20194,UAAC8AC,55,1
20195,UAACA61,57,1
20196,UAACF3F,51,0
20197,UAAD3F4,55,1
20198,UAAD4DE,35,0
20199,UAAD54B,59,1
20200,UAAD5BF,58,1
20201,UAADA8A,57,1
20202,UAADAC8,51,0
20203,UAADB2D,51,0
20204,UAADBEB,59,1
20205,UAADE96,41,0
20206,UAAE172,57,1
20207,UAAE5C5,49,0
20208,UAAEC10,52,1
20209,UAAEC28,59,1
20210,UAAEE3C,55,1
20211,UAAF883,57,1
20212,UAAFB19,60,1
20213,UAAFE99,57,1
20214,UAB043E,55,1
20215,UAB054F,60,1
20216,UAB05B9,60,1
20217,UAB0675,51,0
20218,UAB0858,60,1
20219,UAB0892,56,1
20220,UAB08CF,54,1
20221,UAB0931,59,1
20222,UAB09B9,60,1
20223,UAB0AEE,42,0
20224,UAB0CA7,51,0
20225,UAB106B,53,1
20226,UAB1082,58,1
20227,UAB110F,55,1
20228,UAB12BB,51,0
20229,UAB153C,29,0
20230,UAB172A,59,1
20231,UAB1932,37,0
20232,UAB1B73,58,1
20233,UAB1BCF,35,0
20234,UAB1C20,9,0
20235,UAB1CF5,59,1
20236,UAB20CC,60,1
20237,UAB234A,52,1
20238,UAB27A0,57,1
20239,UAB2965,60,1
20240,UAB29E2,57,1
20241,UAB2C1E,59,1
20242,UAB3270,24,0
20243,UAB343F,59,1
20244,UAB35CD,57,1
20245,UAB3740,60,1
20246,UAB42CB,60,1
20247,UAB47E1,44,0
20248,UAB4951,52,1
20249,UAB4968,57,1
20250,UAB498F,56,1
20251,UAB49EE,60,1
20252,UAB4B6E,58,1
20253,UAB4FDD,41,0
20254,UAB5364,51,0
20255,UAB5674,56,1
20256,UAB5E56,60,1
20257,UAB60CD,47,0
20258,UAB6133,60,1
20259,UAB69AA,58,1
20260,UAB6C4F,46,0
20261,UAB6C6E,51,0
20262,UAB719E,51,0
20263,UAB727E,60,1
20264,UAB798F,59,1
20265,UAB7D12,48,0
20266,UAB7D4A,34,0
20267,UAB7FED,58,1
20268,UAB8174,51,0
20269,UAB8221,36,0
20270,UAB8816,34,0
20271,UAB88C0,60,1
20272,UAB88E5,59,1
20273,UAB8AF7,54,1
20274,UAB8B19,60,1
20275,UAB8D38,54,1
20276,UAB9038,59,1
20277,UAB9085,59,1
20278,UAB91C3,41,0
20279,UAB9525,60,1
20280,UAB96AE,59,1
20281,UAB96D1,52,1
20282,UAB9738,54,1
20283,UAB97C9,59,1
20284,UAB9A07,60,1
20285,UAB9B36,60,1
20286,UAB9B42,30,0
20287,UABA1C7,58,1
20288,UABA3F4,55,1
20289,UABA8A6,53,1
20290,UABA8AD,60,1
20291,UABA92A,57,1
20292,UABA9E1,54,1
20293,UABAB8E,58,1
20294,UABAC50,4,0
20295,UABADAD,31,0
20296,UABAE37,54,1
20297,UABB15D,5,0
20298,UABB2D4,60,1
20299,UABB392,60,1
20300,UABB6A7,56,1
20301,UABB75C,60,1
20302,UABB761,51,0
20303,UABBA07,60,1
20304,UABBA0A,30,0
